commits,commits_in_hour,prob,agg
616,1,1.05866653539202E-07,0.999879947214886
618,1,1.05866653539202E-07,0.99988005308154
619,2,2.11733307078403E-07,0.999880264814847
620,1,1.05866653539202E-07,0.999880370681501
621,1,1.05866653539202E-07,0.999880476548154
622,5,5.29333267696008E-07,0.999881005881422
623,7,7.41066574774411E-07,0.999881746947997
624,6,6.3519992123521E-07,0.999882382147918
625,1,1.05866653539202E-07,0.999882488014571
626,4,4.23466614156807E-07,0.999882911481186
628,5,5.29333267696008E-07,0.999883440814453
629,2,2.11733307078403E-07,0.99988365254776
630,3,3.17599960617605E-07,0.999883970147721
631,2,2.11733307078403E-07,0.999884181881028
632,7,7.41066574774411E-07,0.999884922947603
633,2,2.11733307078403E-07,0.99988513468091
634,5,5.29333267696008E-07,0.999885664014178
635,3,3.17599960617605E-07,0.999885981614138
636,3,3.17599960617605E-07,0.999886299214099
637,4,4.23466614156807E-07,0.999886722680713
638,5,5.29333267696008E-07,0.999887252013981
639,5,5.29333267696008E-07,0.999887781347248
640,3,3.17599960617605E-07,0.999888098947209
641,1,1.05866653539202E-07,0.999888204813863
642,2,2.11733307078403E-07,0.99988841654717
643,5,5.29333267696008E-07,0.999888945880437
644,4,4.23466614156807E-07,0.999889369347052
645,1,1.05866653539202E-07,0.999889475213705
646,2,2.11733307078403E-07,0.999889686947012
647,2,2.11733307078403E-07,0.999889898680319
648,1,1.05866653539202E-07,0.999890004546973
649,2,2.11733307078403E-07,0.99989021628028
650,1,1.05866653539202E-07,0.999890322146933
651,2,2.11733307078403E-07,0.999890533880241
652,2,2.11733307078403E-07,0.999890745613548
654,4,4.23466614156807E-07,0.999891169080162
655,2,2.11733307078403E-07,0.999891380813469
656,3,3.17599960617605E-07,0.999891698413429
657,1,1.05866653539202E-07,0.999891804280083
658,2,2.11733307078403E-07,0.99989201601339
659,4,4.23466614156807E-07,0.999892439480004
660,1,1.05866653539202E-07,0.999892545346658
661,4,4.23466614156807E-07,0.999892968813272
662,2,2.11733307078403E-07,0.999893180546579
663,2,2.11733307078403E-07,0.999893392279886
664,3,3.17599960617605E-07,0.999893709879847
665,3,3.17599960617605E-07,0.999894027479807
666,4,4.23466614156807E-07,0.999894450946421
667,3,3.17599960617605E-07,0.999894768546382
668,6,6.3519992123521E-07,0.999895403746303
669,3,3.17599960617605E-07,0.999895721346264
670,2,2.11733307078403E-07,0.999895933079571
671,2,2.11733307078403E-07,0.999896144812878
672,2,2.11733307078403E-07,0.999896356546185
673,3,3.17599960617605E-07,0.999896674146146
674,2,2.11733307078403E-07,0.999896885879453
675,2,2.11733307078403E-07,0.99989709761276
676,6,6.3519992123521E-07,0.999897732812681
677,3,3.17599960617605E-07,0.999898050412642
678,1,1.05866653539202E-07,0.999898156279295
679,3,3.17599960617605E-07,0.999898473879256
680,3,3.17599960617605E-07,0.999898791479217
681,4,4.23466614156807E-07,0.999899214945831
682,3,3.17599960617605E-07,0.999899532545791
683,3,3.17599960617605E-07,0.999899850145752
684,4,4.23466614156807E-07,0.999900273612366
685,3,3.17599960617605E-07,0.999900591212327
686,2,2.11733307078403E-07,0.999900802945634
687,7,7.41066574774411E-07,0.999901544012208
688,2,2.11733307078403E-07,0.999901755745516
689,3,3.17599960617605E-07,0.999902073345476
690,4,4.23466614156807E-07,0.99990249681209
692,2,2.11733307078403E-07,0.999902708545397
693,1,1.05866653539202E-07,0.999902814412051
694,2,2.11733307078403E-07,0.999903026145358
695,5,5.29333267696008E-07,0.999903555478626
696,1,1.05866653539202E-07,0.999903661345279
698,6,6.3519992123521E-07,0.9999042965452
699,2,2.11733307078403E-07,0.999904508278508
700,3,3.17599960617605E-07,0.999904825878468
701,1,1.05866653539202E-07,0.999904931745122
702,3,3.17599960617605E-07,0.999905249345082
703,2,2.11733307078403E-07,0.999905461078389
704,1,1.05866653539202E-07,0.999905566945043
705,2,2.11733307078403E-07,0.99990577867835
706,2,2.11733307078403E-07,0.999905990411657
707,2,2.11733307078403E-07,0.999906202144964
708,1,1.05866653539202E-07,0.999906308011618
709,1,1.05866653539202E-07,0.999906413878271
710,1,1.05866653539202E-07,0.999906519744925
711,1,1.05866653539202E-07,0.999906625611578
712,3,3.17599960617605E-07,0.999906943211539
713,1,1.05866653539202E-07,0.999907049078193
714,2,2.11733307078403E-07,0.9999072608115
715,3,3.17599960617605E-07,0.99990757841146
716,1,1.05866653539202E-07,0.999907684278114
717,3,3.17599960617605E-07,0.999908001878074
718,3,3.17599960617605E-07,0.999908319478035
719,4,4.23466614156807E-07,0.999908742944649
720,1,1.05866653539202E-07,0.999908848811303
721,4,4.23466614156807E-07,0.999909272277917
722,2,2.11733307078403E-07,0.999909484011224
723,2,2.11733307078403E-07,0.999909695744531
724,4,4.23466614156807E-07,0.999910119211145
725,1,1.05866653539202E-07,0.999910225077799
726,1,1.05866653539202E-07,0.999910330944452
727,3,3.17599960617605E-07,0.999910648544413
728,4,4.23466614156807E-07,0.999911072011027
730,3,3.17599960617605E-07,0.999911389610988
731,1,1.05866653539202E-07,0.999911495477641
732,2,2.11733307078403E-07,0.999911707210948
733,1,1.05866653539202E-07,0.999911813077602
734,3,3.17599960617605E-07,0.999912130677562
736,4,4.23466614156807E-07,0.999912554144177
737,2,2.11733307078403E-07,0.999912765877484
739,3,3.17599960617605E-07,0.999913083477444
741,4,4.23466614156807E-07,0.999913506944058
743,1,1.05866653539202E-07,0.999913612810712
744,1,1.05866653539202E-07,0.999913718677366
746,2,2.11733307078403E-07,0.999913930410673
748,2,2.11733307078403E-07,0.99991414214398
750,2,2.11733307078403E-07,0.999914353877287
751,1,1.05866653539202E-07,0.99991445974394
752,1,1.05866653539202E-07,0.999914565610594
755,4,4.23466614156807E-07,0.999914989077208
756,4,4.23466614156807E-07,0.999915412543822
757,3,3.17599960617605E-07,0.999915730143783
758,1,1.05866653539202E-07,0.999915836010436
759,3,3.17599960617605E-07,0.999916153610397
760,2,2.11733307078403E-07,0.999916365343704
761,2,2.11733307078403E-07,0.999916577077011
762,1,1.05866653539202E-07,0.999916682943665
765,1,1.05866653539202E-07,0.999916788810318
767,2,2.11733307078403E-07,0.999917000543625
768,1,1.05866653539202E-07,0.999917106410279
769,5,5.29333267696008E-07,0.999917635743546
770,1,1.05866653539202E-07,0.9999177416102
771,1,1.05866653539202E-07,0.999917847476853
772,3,3.17599960617605E-07,0.999918165076814
774,3,3.17599960617605E-07,0.999918482676775
775,1,1.05866653539202E-07,0.999918588543428
776,1,1.05866653539202E-07,0.999918694410082
777,1,1.05866653539202E-07,0.999918800276735
778,3,3.17599960617605E-07,0.999919117876696
779,1,1.05866653539202E-07,0.99991922374335
780,2,2.11733307078403E-07,0.999919435476657
781,3,3.17599960617605E-07,0.999919753076617
782,2,2.11733307078403E-07,0.999919964809924
783,1,1.05866653539202E-07,0.999920070676578
784,2,2.11733307078403E-07,0.999920282409885
785,2,2.11733307078403E-07,0.999920494143192
786,1,1.05866653539202E-07,0.999920600009846
787,1,1.05866653539202E-07,0.999920705876499
788,2,2.11733307078403E-07,0.999920917609806
791,1,1.05866653539202E-07,0.99992102347646
792,3,3.17599960617605E-07,0.99992134107642
793,1,1.05866653539202E-07,0.999921446943074
795,2,2.11733307078403E-07,0.999921658676381
796,3,3.17599960617605E-07,0.999921976276342
797,2,2.11733307078403E-07,0.999922188009649
798,4,4.23466614156807E-07,0.999922611476263
799,2,2.11733307078403E-07,0.99992282320957
800,1,1.05866653539202E-07,0.999922929076223
801,1,1.05866653539202E-07,0.999923034942877
802,4,4.23466614156807E-07,0.999923458409491
803,3,3.17599960617605E-07,0.999923776009452
804,3,3.17599960617605E-07,0.999924093609412
805,2,2.11733307078403E-07,0.99992430534272
808,3,3.17599960617605E-07,0.99992462294268
809,2,2.11733307078403E-07,0.999924834675987
811,1,1.05866653539202E-07,0.999924940542641
812,1,1.05866653539202E-07,0.999925046409294
813,1,1.05866653539202E-07,0.999925152275948
814,2,2.11733307078403E-07,0.999925364009255
815,1,1.05866653539202E-07,0.999925469875908
816,4,4.23466614156807E-07,0.999925893342522
817,2,2.11733307078403E-07,0.99992610507583
818,1,1.05866653539202E-07,0.999926210942483
819,4,4.23466614156807E-07,0.999926634409097
820,2,2.11733307078403E-07,0.999926846142404
821,4,4.23466614156807E-07,0.999927269609019
822,2,2.11733307078403E-07,0.999927481342326
823,1,1.05866653539202E-07,0.999927587208979
824,3,3.17599960617605E-07,0.99992790480894
825,1,1.05866653539202E-07,0.999928010675593
826,2,2.11733307078403E-07,0.9999282224089
827,2,2.11733307078403E-07,0.999928434142207
830,3,3.17599960617605E-07,0.999928751742168
831,1,1.05866653539202E-07,0.999928857608822
833,2,2.11733307078403E-07,0.999929069342129
835,2,2.11733307078403E-07,0.999929281075436
839,3,3.17599960617605E-07,0.999929598675396
841,2,2.11733307078403E-07,0.999929810408704
842,2,2.11733307078403E-07,0.999930022142011
844,2,2.11733307078403E-07,0.999930233875318
845,2,2.11733307078403E-07,0.999930445608625
846,3,3.17599960617605E-07,0.999930763208585
847,2,2.11733307078403E-07,0.999930974941892
849,2,2.11733307078403E-07,0.9999311866752
850,2,2.11733307078403E-07,0.999931398408507
851,2,2.11733307078403E-07,0.999931610141814
852,1,1.05866653539202E-07,0.999931716008467
853,4,4.23466614156807E-07,0.999932139475081
854,1,1.05866653539202E-07,0.999932245341735
855,1,1.05866653539202E-07,0.999932351208388
857,2,2.11733307078403E-07,0.999932562941696
859,1,1.05866653539202E-07,0.999932668808349
860,2,2.11733307078403E-07,0.999932880541656
861,1,1.05866653539202E-07,0.99993298640831
862,1,1.05866653539202E-07,0.999933092274963
863,1,1.05866653539202E-07,0.999933198141617
864,3,3.17599960617605E-07,0.999933515741577
865,2,2.11733307078403E-07,0.999933727474884
868,5,5.29333267696008E-07,0.999934256808152
869,1,1.05866653539202E-07,0.999934362674806
870,2,2.11733307078403E-07,0.999934574408113
871,2,2.11733307078403E-07,0.99993478614142
872,3,3.17599960617605E-07,0.99993510374138
873,2,2.11733307078403E-07,0.999935315474687
874,2,2.11733307078403E-07,0.999935527207995
876,2,2.11733307078403E-07,0.999935738941302
879,1,1.05866653539202E-07,0.999935844807955
880,1,1.05866653539202E-07,0.999935950674609
881,4,4.23466614156807E-07,0.999936374141223
882,2,2.11733307078403E-07,0.99993658587453
885,1,1.05866653539202E-07,0.999936691741184
888,2,2.11733307078403E-07,0.999936903474491
890,1,1.05866653539202E-07,0.999937009341144
893,3,3.17599960617605E-07,0.999937326941105
894,3,3.17599960617605E-07,0.999937644541065
895,1,1.05866653539202E-07,0.999937750407719
897,2,2.11733307078403E-07,0.999937962141026
900,2,2.11733307078403E-07,0.999938173874333
901,2,2.11733307078403E-07,0.99993838560764
902,2,2.11733307078403E-07,0.999938597340947
903,1,1.05866653539202E-07,0.999938703207601
906,2,2.11733307078403E-07,0.999938914940908
907,3,3.17599960617605E-07,0.999939232540868
908,2,2.11733307078403E-07,0.999939444274176
909,2,2.11733307078403E-07,0.999939656007483
910,1,1.05866653539202E-07,0.999939761874136
912,3,3.17599960617605E-07,0.999940079474097
913,4,4.23466614156807E-07,0.999940502940711
914,1,1.05866653539202E-07,0.999940608807365
915,5,5.29333267696008E-07,0.999941138140632
917,2,2.11733307078403E-07,0.999941349873939
918,1,1.05866653539202E-07,0.999941455740593
919,2,2.11733307078403E-07,0.9999416674739
920,1,1.05866653539202E-07,0.999941773340554
921,2,2.11733307078403E-07,0.99994198507386
922,1,1.05866653539202E-07,0.999942090940514
923,1,1.05866653539202E-07,0.999942196807167
924,4,4.23466614156807E-07,0.999942620273782
927,1,1.05866653539202E-07,0.999942726140435
934,1,1.05866653539202E-07,0.999942832007089
935,1,1.05866653539202E-07,0.999942937873742
936,1,1.05866653539202E-07,0.999943043740396
938,1,1.05866653539202E-07,0.999943149607049
939,1,1.05866653539202E-07,0.999943255473703
940,3,3.17599960617605E-07,0.999943573073664
942,1,1.05866653539202E-07,0.999943678940317
945,2,2.11733307078403E-07,0.999943890673624
950,1,1.05866653539202E-07,0.999943996540278
951,1,1.05866653539202E-07,0.999944102406931
952,2,2.11733307078403E-07,0.999944314140238
953,2,2.11733307078403E-07,0.999944525873545
954,1,1.05866653539202E-07,0.999944631740199
955,1,1.05866653539202E-07,0.999944737606853
957,2,2.11733307078403E-07,0.99994494934016
958,2,2.11733307078403E-07,0.999945161073467
959,1,1.05866653539202E-07,0.99994526694012
960,1,1.05866653539202E-07,0.999945372806774
961,1,1.05866653539202E-07,0.999945478673427
962,1,1.05866653539202E-07,0.999945584540081
963,1,1.05866653539202E-07,0.999945690406734
964,1,1.05866653539202E-07,0.999945796273388
965,1,1.05866653539202E-07,0.999945902140041
966,2,2.11733307078403E-07,0.999946113873349
969,1,1.05866653539202E-07,0.999946219740002
970,1,1.05866653539202E-07,0.999946325606656
972,3,3.17599960617605E-07,0.999946643206616
973,2,2.11733307078403E-07,0.999946854939923
976,1,1.05866653539202E-07,0.999946960806577
977,2,2.11733307078403E-07,0.999947172539884
978,3,3.17599960617605E-07,0.999947490139845
979,1,1.05866653539202E-07,0.999947596006498
980,1,1.05866653539202E-07,0.999947701873152
981,1,1.05866653539202E-07,0.999947807739805
983,2,2.11733307078403E-07,0.999948019473112
984,1,1.05866653539202E-07,0.999948125339766
985,2,2.11733307078403E-07,0.999948337073073
986,1,1.05866653539202E-07,0.999948442939726
987,1,1.05866653539202E-07,0.99994854880638
988,1,1.05866653539202E-07,0.999948654673034
990,1,1.05866653539202E-07,0.999948760539687
993,1,1.05866653539202E-07,0.99994886640634
997,1,1.05866653539202E-07,0.999948972272994
998,1,1.05866653539202E-07,0.999949078139648
999,3,3.17599960617605E-07,0.999949395739608
1001,1,1.05866653539202E-07,0.999949501606262
1004,1,1.05866653539202E-07,0.999949607472915
1006,2,2.11733307078403E-07,0.999949819206222
1009,3,3.17599960617605E-07,0.999950136806183
1010,1,1.05866653539202E-07,0.999950242672837
1011,1,1.05866653539202E-07,0.99995034853949
1012,1,1.05866653539202E-07,0.999950454406144
1013,2,2.11733307078403E-07,0.999950666139451
1015,2,2.11733307078403E-07,0.999950877872758
1018,1,1.05866653539202E-07,0.999950983739411
1019,1,1.05866653539202E-07,0.999951089606065
1020,1,1.05866653539202E-07,0.999951195472718
1024,1,1.05866653539202E-07,0.999951301339372
1026,1,1.05866653539202E-07,0.999951407206025
1027,2,2.11733307078403E-07,0.999951618939333
1032,2,2.11733307078403E-07,0.99995183067264
1033,3,3.17599960617605E-07,0.9999521482726
1034,1,1.05866653539202E-07,0.999952254139254
1037,3,3.17599960617605E-07,0.999952571739214
1039,2,2.11733307078403E-07,0.999952783472521
1042,2,2.11733307078403E-07,0.999952995205829
1044,2,2.11733307078403E-07,0.999953206939136
1045,2,2.11733307078403E-07,0.999953418672443
1046,1,1.05866653539202E-07,0.999953524539096
1050,1,1.05866653539202E-07,0.99995363040575
1051,2,2.11733307078403E-07,0.999953842139057
1052,2,2.11733307078403E-07,0.999954053872364
1057,3,3.17599960617605E-07,0.999954371472325
1063,1,1.05866653539202E-07,0.999954477338978
1064,1,1.05866653539202E-07,0.999954583205632
1066,1,1.05866653539202E-07,0.999954689072285
1067,1,1.05866653539202E-07,0.999954794938939
1068,1,1.05866653539202E-07,0.999954900805592
1070,1,1.05866653539202E-07,0.999955006672246
1074,1,1.05866653539202E-07,0.999955112538899
1078,1,1.05866653539202E-07,0.999955218405553
1079,2,2.11733307078403E-07,0.99995543013886
1080,1,1.05866653539202E-07,0.999955536005514
1083,1,1.05866653539202E-07,0.999955641872167
1084,1,1.05866653539202E-07,0.999955747738821
1086,1,1.05866653539202E-07,0.999955853605474
1088,1,1.05866653539202E-07,0.999955959472128
1091,1,1.05866653539202E-07,0.999956065338781
1092,2,2.11733307078403E-07,0.999956277072088
1093,1,1.05866653539202E-07,0.999956382938742
1095,1,1.05866653539202E-07,0.999956488805395
1096,1,1.05866653539202E-07,0.999956594672049
1097,1,1.05866653539202E-07,0.999956700538702
1098,1,1.05866653539202E-07,0.999956806405356
1100,1,1.05866653539202E-07,0.99995691227201
1101,2,2.11733307078403E-07,0.999957124005317
1102,1,1.05866653539202E-07,0.99995722987197
1104,1,1.05866653539202E-07,0.999957335738624
1107,1,1.05866653539202E-07,0.999957441605277
1108,1,1.05866653539202E-07,0.999957547471931
1110,3,3.17599960617605E-07,0.999957865071891
1111,2,2.11733307078403E-07,0.999958076805198
1113,1,1.05866653539202E-07,0.999958182671852
1118,2,2.11733307078403E-07,0.999958394405159
1119,1,1.05866653539202E-07,0.999958500271813
1122,1,1.05866653539202E-07,0.999958606138466
1128,1,1.05866653539202E-07,0.99995871200512
1129,1,1.05866653539202E-07,0.999958817871773
1131,2,2.11733307078403E-07,0.99995902960508
1135,2,2.11733307078403E-07,0.999959241338387
1137,1,1.05866653539202E-07,0.999959347205041
1138,1,1.05866653539202E-07,0.999959453071694
1139,1,1.05866653539202E-07,0.999959558938348
1140,1,1.05866653539202E-07,0.999959664805001
1142,1,1.05866653539202E-07,0.999959770671655
1143,1,1.05866653539202E-07,0.999959876538309
1145,2,2.11733307078403E-07,0.999960088271616
1147,1,1.05866653539202E-07,0.999960194138269
1149,2,2.11733307078403E-07,0.999960405871576
1152,1,1.05866653539202E-07,0.99996051173823
1154,1,1.05866653539202E-07,0.999960617604883
1155,1,1.05866653539202E-07,0.999960723471537
1158,1,1.05866653539202E-07,0.99996082933819
1159,2,2.11733307078403E-07,0.999961041071498
1160,1,1.05866653539202E-07,0.999961146938151
1162,2,2.11733307078403E-07,0.999961358671458
1164,1,1.05866653539202E-07,0.999961464538112
1166,2,2.11733307078403E-07,0.999961676271419
1167,1,1.05866653539202E-07,0.999961782138072
1170,2,2.11733307078403E-07,0.999961993871379
1172,2,2.11733307078403E-07,0.999962205604687
1175,1,1.05866653539202E-07,0.99996231147134
1176,1,1.05866653539202E-07,0.999962417337994
1177,1,1.05866653539202E-07,0.999962523204647
1179,2,2.11733307078403E-07,0.999962734937954
1184,2,2.11733307078403E-07,0.999962946671261
1185,2,2.11733307078403E-07,0.999963158404568
1188,2,2.11733307078403E-07,0.999963370137875
1189,1,1.05866653539202E-07,0.999963476004529
1190,1,1.05866653539202E-07,0.999963581871183
1192,1,1.05866653539202E-07,0.999963687737836
1194,3,3.17599960617605E-07,0.999964005337797
1195,2,2.11733307078403E-07,0.999964217071104
1197,2,2.11733307078403E-07,0.999964428804411
1199,2,2.11733307078403E-07,0.999964640537718
1202,1,1.05866653539202E-07,0.999964746404372
1203,1,1.05866653539202E-07,0.999964852271025
1204,1,1.05866653539202E-07,0.999964958137679
1205,1,1.05866653539202E-07,0.999965064004332
1207,1,1.05866653539202E-07,0.999965169870986
1210,1,1.05866653539202E-07,0.999965275737639
1212,3,3.17599960617605E-07,0.9999655933376
1218,1,1.05866653539202E-07,0.999965699204253
1223,2,2.11733307078403E-07,0.99996591093756
1224,1,1.05866653539202E-07,0.999966016804214
1226,1,1.05866653539202E-07,0.999966122670867
1227,1,1.05866653539202E-07,0.999966228537521
1230,1,1.05866653539202E-07,0.999966334404174
1231,2,2.11733307078403E-07,0.999966546137482
1234,1,1.05866653539202E-07,0.999966652004135
1235,2,2.11733307078403E-07,0.999966863737442
1237,1,1.05866653539202E-07,0.999966969604096
1241,1,1.05866653539202E-07,0.999967075470749
1246,1,1.05866653539202E-07,0.999967181337403
1248,1,1.05866653539202E-07,0.999967287204056
1253,1,1.05866653539202E-07,0.99996739307071
1255,1,1.05866653539202E-07,0.999967498937363
1260,1,1.05866653539202E-07,0.999967604804017
1261,1,1.05866653539202E-07,0.999967710670671
1262,1,1.05866653539202E-07,0.999967816537324
1264,1,1.05866653539202E-07,0.999967922403978
1265,1,1.05866653539202E-07,0.999968028270631
1267,2,2.11733307078403E-07,0.999968240003938
1268,1,1.05866653539202E-07,0.999968345870592
1269,1,1.05866653539202E-07,0.999968451737245
1271,1,1.05866653539202E-07,0.999968557603899
1272,1,1.05866653539202E-07,0.999968663470552
1273,1,1.05866653539202E-07,0.999968769337206
1274,2,2.11733307078403E-07,0.999968981070513
1275,1,1.05866653539202E-07,0.999969086937167
1277,1,1.05866653539202E-07,0.99996919280382
1280,1,1.05866653539202E-07,0.999969298670474
1287,2,2.11733307078403E-07,0.999969510403781
1288,2,2.11733307078403E-07,0.999969722137088
1290,1,1.05866653539202E-07,0.999969828003741
1291,1,1.05866653539202E-07,0.999969933870395
1298,1,1.05866653539202E-07,0.999970039737048
1304,2,2.11733307078403E-07,0.999970251470355
1306,1,1.05866653539202E-07,0.999970357337009
1307,2,2.11733307078403E-07,0.999970569070316
1308,1,1.05866653539202E-07,0.99997067493697
1319,1,1.05866653539202E-07,0.999970780803623
1320,1,1.05866653539202E-07,0.999970886670277
1323,1,1.05866653539202E-07,0.99997099253693
1325,1,1.05866653539202E-07,0.999971098403584
1328,1,1.05866653539202E-07,0.999971204270237
1333,1,1.05866653539202E-07,0.999971310136891
1334,1,1.05866653539202E-07,0.999971416003544
1335,2,2.11733307078403E-07,0.999971627736851
1340,1,1.05866653539202E-07,0.999971733603505
1341,1,1.05866653539202E-07,0.999971839470159
1345,1,1.05866653539202E-07,0.999971945336812
1347,1,1.05866653539202E-07,0.999972051203466
1350,1,1.05866653539202E-07,0.999972157070119
1351,1,1.05866653539202E-07,0.999972262936773
1352,1,1.05866653539202E-07,0.999972368803426
1355,1,1.05866653539202E-07,0.99997247467008
1357,2,2.11733307078403E-07,0.999972686403387
1358,1,1.05866653539202E-07,0.99997279227004
1361,2,2.11733307078403E-07,0.999973004003348
1362,1,1.05866653539202E-07,0.999973109870001
1364,1,1.05866653539202E-07,0.999973215736654
1369,1,1.05866653539202E-07,0.999973321603308
1377,1,1.05866653539202E-07,0.999973427469962
1380,1,1.05866653539202E-07,0.999973533336615
1381,1,1.05866653539202E-07,0.999973639203269
1388,1,1.05866653539202E-07,0.999973745069922
1389,1,1.05866653539202E-07,0.999973850936576
1396,2,2.11733307078403E-07,0.999974062669883
1397,1,1.05866653539202E-07,0.999974168536536
1399,1,1.05866653539202E-07,0.99997427440319
1401,1,1.05866653539202E-07,0.999974380269843
1403,1,1.05866653539202E-07,0.999974486136497
1404,2,2.11733307078403E-07,0.999974697869804
1411,1,1.05866653539202E-07,0.999974803736458
1416,1,1.05866653539202E-07,0.999974909603111
1427,1,1.05866653539202E-07,0.999975015469765
1431,1,1.05866653539202E-07,0.999975121336418
1434,1,1.05866653539202E-07,0.999975227203072
1441,2,2.11733307078403E-07,0.999975438936379
1448,2,2.11733307078403E-07,0.999975650669686
1450,1,1.05866653539202E-07,0.999975756536339
1459,1,1.05866653539202E-07,0.999975862402993
1483,1,1.05866653539202E-07,0.999975968269647
1491,2,2.11733307078403E-07,0.999976180002954
1496,1,1.05866653539202E-07,0.999976285869607
1497,1,1.05866653539202E-07,0.999976391736261
1498,1,1.05866653539202E-07,0.999976497602914
1499,1,1.05866653539202E-07,0.999976603469568
1505,1,1.05866653539202E-07,0.999976709336221
1511,2,2.11733307078403E-07,0.999976921069528
1514,1,1.05866653539202E-07,0.999977026936182
1516,1,1.05866653539202E-07,0.999977132802835
1525,1,1.05866653539202E-07,0.999977238669489
1530,1,1.05866653539202E-07,0.999977344536143
1540,1,1.05866653539202E-07,0.999977450402796
1550,1,1.05866653539202E-07,0.99997755626945
1553,1,1.05866653539202E-07,0.999977662136103
1564,1,1.05866653539202E-07,0.999977768002757
1592,1,1.05866653539202E-07,0.99997787386941
1599,2,2.11733307078403E-07,0.999978085602717
1618,1,1.05866653539202E-07,0.999978191469371
1620,1,1.05866653539202E-07,0.999978297336024
1627,1,1.05866653539202E-07,0.999978403202678
1630,1,1.05866653539202E-07,0.999978509069332
1631,1,1.05866653539202E-07,0.999978614935985
1641,1,1.05866653539202E-07,0.999978720802639
1660,1,1.05866653539202E-07,0.999978826669292
1672,1,1.05866653539202E-07,0.999978932535946
1682,1,1.05866653539202E-07,0.999979038402599
1684,3,3.17599960617605E-07,0.99997935600256
1692,1,1.05866653539202E-07,0.999979461869213
1696,1,1.05866653539202E-07,0.999979567735867
1703,1,1.05866653539202E-07,0.999979673602521
1711,1,1.05866653539202E-07,0.999979779469174
1712,1,1.05866653539202E-07,0.999979885335828
1730,1,1.05866653539202E-07,0.999979991202481
1731,1,1.05866653539202E-07,0.999980097069134
1737,1,1.05866653539202E-07,0.999980202935788
1750,1,1.05866653539202E-07,0.999980308802442
1760,1,1.05866653539202E-07,0.999980414669095
1764,1,1.05866653539202E-07,0.999980520535749
1768,1,1.05866653539202E-07,0.999980626402402
1769,1,1.05866653539202E-07,0.999980732269056
1778,1,1.05866653539202E-07,0.999980838135709
1780,1,1.05866653539202E-07,0.999980944002363
1792,1,1.05866653539202E-07,0.999981049869017
1808,1,1.05866653539202E-07,0.99998115573567
1810,1,1.05866653539202E-07,0.999981261602323
1822,1,1.05866653539202E-07,0.999981367468977
1827,1,1.05866653539202E-07,0.999981473335631
1834,1,1.05866653539202E-07,0.999981579202284
1839,1,1.05866653539202E-07,0.999981685068938
1842,1,1.05866653539202E-07,0.999981790935591
1846,1,1.05866653539202E-07,0.999981896802245
1855,1,1.05866653539202E-07,0.999982002668898
1859,1,1.05866653539202E-07,0.999982108535552
1860,1,1.05866653539202E-07,0.999982214402205
1865,1,1.05866653539202E-07,0.999982320268859
1868,1,1.05866653539202E-07,0.999982426135512
1873,1,1.05866653539202E-07,0.999982532002166
1876,1,1.05866653539202E-07,0.99998263786882
1879,1,1.05866653539202E-07,0.999982743735473
1882,1,1.05866653539202E-07,0.999982849602127
1891,1,1.05866653539202E-07,0.99998295546878
1895,1,1.05866653539202E-07,0.999983061335434
1912,1,1.05866653539202E-07,0.999983167202087
1913,1,1.05866653539202E-07,0.999983273068741
1916,1,1.05866653539202E-07,0.999983378935394
1924,1,1.05866653539202E-07,0.999983484802048
1926,1,1.05866653539202E-07,0.999983590668701
1961,1,1.05866653539202E-07,0.999983696535355
1968,1,1.05866653539202E-07,0.999983802402008
2000,1,1.05866653539202E-07,0.999983908268662
2001,1,1.05866653539202E-07,0.999984014135316
2008,1,1.05866653539202E-07,0.999984120001969
2013,1,1.05866653539202E-07,0.999984225868623
2014,1,1.05866653539202E-07,0.999984331735276
2024,1,1.05866653539202E-07,0.99998443760193
2038,1,1.05866653539202E-07,0.999984543468583
2042,1,1.05866653539202E-07,0.999984649335237
2047,1,1.05866653539202E-07,0.99998475520189
2048,1,1.05866653539202E-07,0.999984861068544
2050,1,1.05866653539202E-07,0.999984966935197
2064,1,1.05866653539202E-07,0.999985072801851
2069,1,1.05866653539202E-07,0.999985178668505
2094,1,1.05866653539202E-07,0.999985284535158
2106,1,1.05866653539202E-07,0.999985390401812
2123,1,1.05866653539202E-07,0.999985496268465
2132,1,1.05866653539202E-07,0.999985602135119
2148,1,1.05866653539202E-07,0.999985708001772
2156,1,1.05866653539202E-07,0.999985813868426
2174,1,1.05866653539202E-07,0.999985919735079
2209,1,1.05866653539202E-07,0.999986025601733
2210,1,1.05866653539202E-07,0.999986131468386
2211,1,1.05866653539202E-07,0.99998623733504
2217,1,1.05866653539202E-07,0.999986343201693
2254,1,1.05866653539202E-07,0.999986449068347
2257,1,1.05866653539202E-07,0.999986554935001
2273,1,1.05866653539202E-07,0.999986660801654
2280,1,1.05866653539202E-07,0.999986766668308
2284,1,1.05866653539202E-07,0.999986872534961
2290,1,1.05866653539202E-07,0.999986978401615
2311,1,1.05866653539202E-07,0.999987084268268
2319,1,1.05866653539202E-07,0.999987190134922
2354,1,1.05866653539202E-07,0.999987296001575
2389,1,1.05866653539202E-07,0.999987401868229
2392,1,1.05866653539202E-07,0.999987507734882
2400,1,1.05866653539202E-07,0.999987613601536
2407,1,1.05866653539202E-07,0.999987719468189
2432,1,1.05866653539202E-07,0.999987825334843
