cases,developers,a_popularity_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
88,85,Low,1,0,1,0,0,1,1,1,1,0,1
93,86,Low,0,1,0,0,0,1,1,0,0,0,0
93,87,Low,0,1,0,0,0,1,1,1,1,1,0
100,88,Low,0,1,1,0,0,1,0,1,1,0,1
92,88,Low,0,0,0,0,0,1,1,1,1,1,1
97,90,Low,1,1,0,0,0,1,1,1,1,1,0
95,92,Low,1,0,1,0,0,1,1,0,1,0,1
99,93,Low,1,1,0,0,0,1,1,1,1,1,1
410,349,Low,0,1,0,0,0,1,0,1,0,0,0
97,94,Low,0,1,1,0,1,1,1,1,1,1,1
98,95,Low,0,1,1,0,0,1,0,0,0,1,1
114,96,Low,0,1,1,0,0,1,0,1,0,0,0
99,96,Low,0,0,1,0,0,1,0,1,0,0,1
101,97,Low,1,0,0,0,0,1,1,1,1,0,0
102,97,Low,1,1,1,0,0,1,0,0,0,0,1
99,97,Low,1,1,1,0,0,1,0,0,0,0,0
102,98,Low,1,1,0,0,0,1,1,1,1,0,1
109,99,Low,0,1,1,0,0,1,0,1,0,0,1
117,100,Low,0,0,1,0,0,1,0,0,0,1,1
111,102,Low,1,1,0,0,0,1,0,1,0,1,0
113,103,Low,1,0,1,0,0,1,0,0,0,1,1
112,104,Low,1,1,1,0,0,1,0,1,0,0,1
112,104,Low,0,0,0,0,0,1,0,0,0,1,0
108,105,Low,0,0,0,0,0,1,1,1,1,0,1
112,106,Low,0,1,0,0,0,1,0,0,1,1,0
119,107,Low,0,1,1,0,0,1,0,1,1,1,1
113,107,Low,0,0,1,0,0,1,0,1,1,1,1
118,108,Low,0,0,0,0,0,1,1,1,0,0,0
121,108,Low,0,1,0,0,0,1,1,0,1,0,0
677,620,Low,0,1,1,0,0,1,1,1,0,1,1
400,365,Low,1,0,0,0,0,1,0,0,1,0,0
118,111,Low,1,1,0,0,0,1,1,0,1,0,0
117,111,Low,0,1,0,0,0,1,1,1,1,1,1
387,367,Low,0,0,0,0,0,1,0,0,1,0,0
121,114,Low,0,1,0,0,0,1,0,1,0,1,0
395,370,Low,0,0,1,0,0,1,1,1,1,1,1
392,370,Low,0,0,0,0,0,1,0,1,0,0,0
123,115,Low,0,1,0,0,0,1,1,1,1,0,1
134,118,Low,0,0,1,0,0,1,0,1,0,1,1
121,118,Low,1,0,0,0,0,1,0,1,1,1,0
434,378,Low,1,1,1,0,0,1,1,1,1,1,1
133,123,Low,1,1,0,0,0,1,0,0,0,1,0
422,379,Low,1,1,0,0,0,1,0,1,1,0,0
148,126,Low,1,1,0,0,0,1,1,1,0,0,0
145,126,Low,1,1,1,0,0,1,0,1,0,1,1
406,382,Low,0,1,1,0,0,1,1,0,0,1,1
135,127,Low,1,0,1,0,0,1,1,1,0,0,1
132,128,Low,1,0,0,0,0,1,0,0,0,1,0
144,131,Low,1,1,0,0,0,1,1,0,0,0,0
139,131,Low,0,0,0,0,0,1,0,1,0,1,0
144,134,Low,0,1,1,0,0,1,1,0,1,0,1
422,394,Low,1,1,0,0,0,1,0,0,1,0,0
152,146,Low,1,1,0,0,0,1,0,0,1,1,0
158,150,Low,0,0,0,0,0,1,1,1,1,0,0
178,152,Low,0,1,1,0,0,1,0,1,0,1,1
197,153,Low,0,1,0,0,0,1,1,1,0,0,0
168,155,Low,1,1,0,0,0,1,0,1,1,1,0
161,156,Low,0,0,1,0,0,1,1,1,1,0,1
164,158,Low,1,1,1,0,0,1,0,0,0,1,1
164,158,Low,0,0,0,0,0,1,0,0,1,1,0
166,159,Low,1,0,0,0,0,1,0,0,1,1,0
189,160,Low,1,1,0,0,0,1,1,1,1,0,0
170,162,Low,1,0,1,0,0,1,1,1,1,1,1
447,418,Low,0,0,1,0,0,1,1,1,0,1,1
182,170,Low,1,1,1,0,0,1,1,0,1,0,1
178,174,Low,0,0,1,0,0,1,1,0,0,0,1
185,177,Low,1,0,1,0,0,1,1,0,0,0,1
182,178,Low,1,0,1,0,0,1,1,0,1,1,1
193,179,Low,0,1,0,0,0,1,0,1,1,1,0
202,185,Low,1,1,1,0,0,1,1,1,1,0,1
189,186,Low,0,0,0,0,0,1,0,1,1,1,0
251,186,Low,0,1,0,0,0,1,1,1,1,0,0
229,210,Low,0,0,1,0,0,1,1,0,1,1,1
243,227,Low,0,1,0,0,0,1,0,0,0,0,0
238,227,Low,0,0,1,0,0,1,1,1,0,0,1
536,488,Low,0,1,1,0,0,1,1,1,1,1,1
251,239,Low,1,0,0,0,0,1,0,1,0,0,0
257,240,Low,0,1,1,0,0,1,1,0,0,0,1
256,247,Low,1,0,1,0,0,1,1,1,0,1,1
592,508,Low,0,1,0,0,0,1,0,1,1,0,0
1,1,High,0,0,1,0,0,0,1,0,0,0,1
1,1,High,0,0,0,0,0,0,0,1,0,1,0
1,1,High,1,0,0,0,0,0,1,0,0,0,0
1,1,High,0,0,1,0,0,0,0,0,0,1,0
1,1,High,1,0,0,0,0,0,0,1,1,0,1
1,1,High,1,1,1,1,0,1,1,1,1,1,0
1,1,High,0,0,0,0,0,0,1,1,1,1,1
1,1,High,1,1,1,0,1,0,0,1,1,1,1
1,1,High,1,1,0,0,0,0,1,0,0,0,0
1,1,High,1,1,0,0,0,0,1,0,1,0,1
1,1,High,1,0,1,0,0,0,0,1,1,0,1
1,1,High,1,1,0,0,0,0,1,1,0,1,1
1,1,High,1,0,1,0,0,0,0,1,0,1,1
1,1,High,1,1,1,1,1,1,0,1,1,0,0
1,1,High,0,0,0,0,0,0,1,0,1,1,0
1,1,High,0,0,1,0,1,0,0,1,1,1,1
1,1,High,0,1,0,0,0,0,0,0,0,1,1
1,1,High,0,0,1,0,1,0,0,0,0,0,0
1,1,High,0,1,0,0,0,0,1,1,1,0,0
1,1,High,0,0,1,0,1,0,1,1,0,1,0
1,1,High,1,0,1,0,0,0,0,0,1,1,0
1,1,High,0,0,1,0,1,0,0,1,1,0,0
1,1,High,1,1,0,0,0,0,0,1,1,1,1
1,1,High,1,0,1,0,1,0,1,1,0,0,0
1,1,High,1,1,1,0,1,0,0,1,0,0,0
1,1,High,0,0,1,0,0,0,0,1,0,0,0
1,1,High,1,1,1,1,1,1,0,1,1,0,1
1,1,High,1,0,0,0,0,0,0,1,1,1,0
1,1,High,1,1,1,0,1,0,0,0,0,0,0
1,1,High,1,0,0,0,0,0,1,1,1,0,0
1,1,High,0,0,1,0,0,0,0,1,0,0,1
1,1,High,1,0,0,0,0,0,1,1,1,0,1
1,1,High,0,0,0,0,0,0,1,1,0,1,1
1,1,High,0,0,1,0,1,0,0,0,1,0,0
1,1,High,1,0,0,0,0,0,0,1,0,0,0
1,1,High,1,0,1,0,1,0,0,0,0,0,1
1,1,High,1,1,1,0,0,0,0,0,0,0,0
1,1,High,0,0,1,0,1,0,1,0,0,1,1
1,1,High,1,1,1,0,0,0,1,0,0,1,0
1,1,High,0,1,1,0,1,0,1,1,0,0,0
1,1,High,0,1,1,0,1,0,1,1,1,1,0
1,1,High,0,0,0,0,0,0,0,0,0,1,0
1,1,High,1,1,0,0,0,0,1,1,0,0,1
1,1,High,1,0,1,0,0,0,0,0,0,1,0
1,1,High,0,0,0,0,0,0,0,0,1,0,0
1,1,High,0,1,1,0,1,0,0,0,0,0,0
1,1,High,0,0,0,0,0,0,0,0,0,0,1
1,1,High,1,1,0,0,0,0,0,0,1,1,0
1,1,High,1,0,1,0,0,0,0,1,0,0,1
1,1,High,0,0,0,0,0,0,0,1,1,1,1
1,1,High,0,1,0,0,0,0,1,1,0,1,1
1,1,High,1,1,0,0,0,0,1,1,1,0,0
1,1,High,0,1,1,0,1,0,0,1,1,1,1
1,1,High,1,1,1,0,0,0,0,0,0,1,1
1,1,High,1,0,1,0,1,0,0,0,1,1,0
1,1,High,0,0,0,0,0,0,1,1,1,0,1
1,1,High,1,1,0,0,0,0,0,1,0,1,0
1,1,High,0,0,1,0,0,0,1,1,1,1,1
1,1,High,1,1,0,0,0,0,1,1,1,1,0
1,1,High,1,0,1,0,1,0,0,0,0,0,0
1,1,High,0,1,0,0,0,0,1,0,1,0,1
1,1,High,0,1,1,0,0,0,0,1,0,0,1
1,1,High,1,0,1,0,0,0,1,0,0,1,1
1,1,High,0,0,0,0,0,0,0,0,1,1,0
1,1,High,0,0,1,0,1,0,0,1,0,1,0
1,1,High,1,1,0,1,0,1,0,1,1,0,1
1,1,High,1,1,1,0,0,0,1,1,1,1,1
1,1,High,1,1,1,1,1,1,1,1,0,1,0
1,1,High,0,1,1,0,1,0,1,1,1,1,1
1,1,High,1,1,1,1,1,1,0,1,0,1,1
1,1,High,1,1,1,1,1,1,1,1,1,0,0
1,1,High,0,1,1,0,1,0,0,1,0,0,1
1,1,High,0,0,1,0,0,0,1,0,0,1,1
1,1,High,1,0,0,0,0,0,0,1,0,1,0
1,1,High,1,1,1,1,0,1,0,1,1,1,0
1,1,High,0,0,0,0,0,0,1,1,1,0,0
1,1,High,1,1,1,0,0,0,0,1,0,1,0
1,1,High,1,0,1,0,0,0,0,0,0,1,1
1,1,High,1,0,0,0,0,0,0,0,0,0,0
1,1,High,0,0,1,0,1,0,1,1,1,0,0
1,1,High,0,1,0,0,0,0,0,0,0,0,0
2,2,High,1,0,0,0,0,0,0,0,1,0,0
2,2,High,0,0,0,0,0,0,1,0,1,0,0
2,2,High,1,1,0,1,0,1,0,1,1,1,0
2,2,High,1,1,0,0,0,0,0,1,1,0,0
2,2,High,0,0,0,0,0,0,1,1,0,0,0
2,2,High,0,1,1,0,0,0,1,1,0,1,1
2,2,High,1,1,1,1,1,1,1,1,1,1,1
2,2,High,1,1,1,0,0,0,1,1,0,1,1
2,2,High,1,1,0,0,0,0,0,1,0,0,0
2,2,High,1,1,1,0,0,0,1,0,0,0,1
3,2,High,1,1,1,1,0,1,0,1,0,1,0
2,2,High,1,1,1,1,0,1,0,1,1,0,1
3,2,High,1,1,0,1,0,1,0,1,0,1,1
2,2,High,1,0,1,0,1,0,0,1,0,1,0
2,2,High,1,0,1,0,1,0,1,0,0,0,0
2,2,High,0,0,0,0,0,0,1,1,1,1,0
2,2,High,1,1,1,1,1,1,1,1,1,1,0
2,2,High,1,0,0,0,0,0,0,0,0,1,0
2,2,High,0,0,1,0,1,0,1,1,0,0,1
2,2,High,0,1,1,0,1,0,0,1,1,0,1
2,2,High,0,0,1,0,0,0,1,1,1,0,1
2,2,High,1,1,0,0,0,0,0,0,0,1,0
2,2,High,0,1,1,0,0,0,0,0,1,1,1
2,2,High,1,1,1,0,0,0,1,0,0,1,1
2,2,High,0,1,0,0,0,0,0,0,1,1,0
2,2,High,1,1,0,0,0,0,1,1,0,0,0
2,2,High,1,1,0,1,0,1,1,1,1,0,1
2,2,High,0,1,1,0,0,0,1,1,1,0,1
2,2,High,0,1,0,0,0,0,0,0,0,1,0
2,2,High,0,1,0,0,0,0,1,1,0,0,0
2,2,High,1,1,1,1,1,1,0,1,0,1,0
2,2,High,1,1,1,1,0,1,1,1,0,1,0
2,2,High,0,1,1,0,0,0,1,0,0,0,1
2,2,High,1,1,0,0,0,0,1,0,1,0,0
2,2,High,1,1,0,1,0,1,0,1,1,1,1
2,2,High,1,0,1,0,0,0,0,0,0,0,1
3,3,High,0,1,0,0,0,0,0,0,1,0,0
3,3,High,1,1,0,1,0,1,1,1,1,1,1
3,3,High,1,0,1,0,0,0,0,0,0,0,0
3,3,High,1,1,1,1,1,1,1,1,0,0,0
3,3,High,0,1,0,0,0,0,0,1,1,1,0
3,3,High,0,1,1,0,0,0,1,1,1,1,1
3,3,High,1,1,1,1,1,1,0,1,0,0,1
3,3,High,0,0,1,0,0,0,1,1,0,0,1
3,3,High,1,1,0,1,0,1,1,1,1,1,0
3,3,High,1,1,1,1,1,1,1,1,0,0,1
4,3,High,1,1,0,1,0,1,0,1,0,0,1
3,3,High,1,1,1,1,1,1,1,1,1,0,1
4,4,High,1,1,1,1,0,1,1,1,1,0,1
4,4,High,1,1,0,1,0,1,1,1,0,0,1
4,4,High,1,1,1,1,0,1,0,1,1,1,1
5,4,High,1,1,1,1,0,1,0,1,0,0,0
4,4,High,0,1,0,0,0,0,0,1,0,0,0
4,4,High,1,1,1,1,1,1,1,1,0,1,1
4,4,High,1,0,0,0,0,0,0,1,1,0,0
5,4,High,1,1,1,1,0,1,0,1,0,0,1
4,4,High,1,1,0,0,0,0,0,0,0,0,0
273,260,High,1,1,0,0,0,1,0,0,1,1,0
269,260,High,0,1,1,0,0,1,0,1,0,1,1
7,5,High,1,1,0,1,0,1,1,1,0,1,0
5,5,High,1,1,1,1,1,1,0,1,0,0,0
5,5,High,1,1,0,1,0,1,1,1,0,1,1
5,5,High,0,1,0,0,0,0,0,1,1,0,0
6,5,High,1,1,0,1,0,1,0,1,0,1,0
7,7,High,1,1,0,1,0,1,1,1,1,0,0
7,7,High,0,0,0,0,0,0,0,0,0,0,0
10,7,High,1,1,1,1,0,1,0,1,0,1,1
8,7,High,1,1,1,1,0,1,1,1,0,0,0
528,519,High,1,0,0,0,0,1,0,1,1,0,0
269,265,High,1,1,1,0,0,1,1,1,1,0,1
10,10,High,1,1,0,1,0,1,0,1,1,0,0
11,11,High,0,1,1,0,1,1,1,0,1,1,0
311,267,High,0,1,0,0,0,1,1,1,1,0,0
274,268,High,0,0,1,0,0,1,0,1,0,1,1
14,13,High,1,1,1,1,0,1,1,1,0,0,1
14,14,High,0,0,0,0,0,0,0,1,1,0,0
16,15,High,0,0,1,0,0,1,1,0,1,1,0
15,15,High,1,0,1,0,1,1,1,1,1,1,0
15,15,High,0,0,1,0,1,1,1,0,1,1,0
17,16,High,1,1,0,1,0,1,1,1,0,0,0
17,16,High,1,1,1,1,0,1,1,1,1,1,1
20,16,High,1,1,0,1,0,1,0,1,0,0,0
285,273,High,1,0,0,0,0,1,0,0,1,1,0
18,18,High,1,0,1,0,0,1,1,0,1,1,0
18,18,High,0,1,1,0,0,1,1,0,1,0,0
19,19,High,1,0,1,0,1,1,1,0,1,1,0
19,19,High,1,0,1,0,1,1,1,1,0,0,0
19,19,High,0,0,1,0,1,1,1,0,1,0,0
20,20,High,0,1,1,0,1,1,1,0,1,0,0
20,20,High,1,0,1,0,1,1,1,1,1,0,0
20,20,High,1,0,0,0,0,1,0,1,0,0,1
20,20,High,1,0,1,0,0,1,1,1,1,1,0
21,21,High,1,0,1,0,1,1,0,1,0,1,1
22,22,High,0,1,1,0,0,1,1,0,1,1,0
22,22,High,1,1,1,0,1,1,1,1,1,1,0
22,22,High,1,0,1,0,1,1,1,1,0,1,0
22,22,High,1,0,1,0,0,1,1,1,1,0,0
22,22,High,0,0,1,0,1,1,1,0,0,1,0
23,23,High,1,0,1,0,1,1,1,0,1,0,0
23,23,High,1,0,1,0,1,1,0,1,0,0,1
23,23,High,1,0,1,0,1,1,0,1,1,0,1
286,279,High,0,0,1,0,0,1,1,0,0,0,1
285,279,High,1,1,0,0,0,1,0,0,0,1,0
24,24,High,1,1,1,0,1,1,0,1,1,0,1
29,25,High,1,0,1,0,1,1,0,1,1,1,1
26,26,High,0,1,1,0,1,1,1,0,0,1,0
30,27,High,1,1,1,1,0,1,1,1,0,1,1
28,28,High,0,0,1,0,1,1,1,1,1,1,0
29,28,High,1,0,0,0,0,1,0,1,0,1,1
28,28,High,1,0,1,0,1,1,0,0,0,1,1
30,29,High,0,0,1,0,1,1,0,0,0,0,1
29,29,High,1,0,1,0,1,1,0,1,1,1,0
29,29,High,1,0,1,0,1,1,0,0,0,0,1
29,29,High,0,0,1,0,1,1,0,0,1,1,1
844,797,High,0,0,1,0,0,1,1,1,0,1,1
32,30,High,0,0,1,0,0,1,1,1,1,1,0
36,30,High,0,0,1,0,0,1,1,0,1,0,0
30,30,High,1,0,1,0,1,1,0,0,1,0,1
33,31,High,1,0,1,0,1,1,0,0,1,1,1
31,31,High,0,1,1,0,1,1,0,0,0,0,1
31,31,High,0,0,1,0,1,1,0,0,0,1,1
32,32,High,1,0,1,0,0,1,0,1,1,1,0
32,32,High,1,0,1,0,1,1,1,0,0,0,0
32,32,High,0,0,0,0,0,1,0,0,0,0,1
840,800,High,0,0,0,0,0,1,0,1,0,0,0
33,33,High,0,1,1,0,1,1,1,1,1,1,0
34,33,High,1,1,1,0,1,1,0,1,0,1,1
34,34,High,1,1,1,0,1,1,1,0,1,0,0
35,35,High,0,0,1,0,1,1,1,1,0,1,0
35,35,High,0,1,1,0,1,1,1,1,0,1,0
35,35,High,1,1,1,0,1,1,0,1,1,1,1
35,35,High,0,1,1,0,1,1,0,0,1,0,1
38,36,High,0,1,1,0,1,1,0,0,1,1,1
36,36,High,0,0,1,0,1,1,1,0,0,0,0
36,36,High,1,1,1,0,1,1,1,1,1,0,0
36,36,High,0,1,1,0,1,1,0,0,0,1,1
36,36,High,1,0,1,0,1,1,0,1,0,1,0
37,36,High,0,1,1,0,1,1,1,0,0,0,0
36,36,High,0,1,1,0,1,1,0,0,1,1,0
36,36,High,1,1,1,0,1,1,0,0,1,0,1
36,36,High,1,1,1,0,1,1,1,0,1,1,0
37,37,High,1,0,1,0,0,1,1,0,1,0,0
37,37,High,0,1,1,0,0,1,0,0,1,1,0
37,37,High,1,0,1,0,1,1,1,1,1,1,1
37,37,High,0,0,1,0,0,1,1,0,0,1,0
38,38,High,1,0,1,0,1,1,1,0,0,1,0
38,38,High,1,0,1,0,1,1,1,1,0,0,1
38,38,High,1,0,0,0,0,1,0,0,0,1,1
38,38,High,1,1,1,0,0,1,1,1,1,1,0
38,38,High,1,0,1,0,1,1,1,1,1,0,1
298,294,High,1,1,1,0,0,1,0,0,0,1,1
44,39,High,0,0,1,0,1,1,1,1,1,0,0
41,39,High,1,1,1,0,1,1,0,1,0,0,1
42,39,High,1,1,1,0,1,1,0,0,1,1,1
39,39,High,0,1,1,0,1,1,0,0,0,1,0
46,40,High,0,0,1,0,1,1,0,0,1,0,1
41,40,High,1,1,1,0,0,1,1,0,1,1,0
40,40,High,1,1,1,0,1,1,1,1,0,1,0
41,41,High,1,0,1,0,0,1,1,1,0,1,0
41,41,High,1,0,0,0,0,1,1,1,0,1,1
43,42,High,0,0,0,0,0,1,0,0,0,1,1
43,42,High,0,1,1,0,1,1,0,1,0,1,1
42,42,High,1,0,0,0,0,1,0,0,0,0,1
43,42,High,0,1,1,0,1,1,1,0,0,0,1
42,42,High,1,1,1,0,1,1,0,1,1,1,0
43,42,High,1,0,0,0,0,1,1,1,0,0,1
44,43,High,1,1,1,0,1,1,0,1,0,1,0
43,43,High,1,1,1,0,0,1,1,0,1,0,0
44,44,High,0,0,1,0,1,1,1,0,0,0,1
45,45,High,0,0,1,0,1,1,0,1,0,1,1
48,45,High,0,1,1,0,0,1,1,1,1,1,0
47,46,High,0,0,0,0,0,1,0,1,0,1,1
46,46,High,0,0,1,0,1,1,0,1,0,0,1
46,46,High,0,1,0,0,0,1,0,1,0,1,1
47,46,High,0,0,1,0,0,1,1,1,0,1,0
51,46,High,1,0,0,0,0,1,0,0,1,0,1
48,47,High,1,0,0,0,0,1,0,1,1,0,1
47,47,High,0,1,1,0,1,1,1,0,1,0,1
49,47,High,0,0,1,0,1,1,0,1,1,1,0
47,47,High,1,0,1,0,0,1,0,1,1,0,0
47,47,High,0,1,0,0,0,1,0,0,0,1,1
47,47,High,0,1,1,0,1,1,0,1,0,1,0
49,47,High,0,1,0,0,0,1,0,0,0,0,1
307,303,High,1,0,1,0,0,1,1,0,0,0,1
49,49,High,1,1,1,0,1,1,0,0,0,0,1
51,49,High,1,1,1,0,0,1,0,1,1,1,0
49,49,High,1,1,0,0,0,1,0,0,0,1,1
49,49,High,0,1,1,0,1,1,0,0,1,0,0
50,49,High,1,0,1,0,0,1,0,1,0,1,0
50,49,High,0,1,1,0,0,1,0,0,0,1,0
50,50,High,1,1,1,0,1,1,1,0,0,1,0
50,50,High,0,0,1,0,1,1,0,0,1,1,0
50,50,High,0,1,1,0,1,1,0,1,0,0,1
50,50,High,1,1,0,0,0,1,0,1,0,0,1
51,50,High,0,1,1,0,0,1,1,0,0,1,0
50,50,High,0,1,0,0,0,1,1,0,0,1,0
50,50,High,1,0,1,0,1,1,0,1,1,0,0
50,50,High,0,0,0,0,0,1,1,0,0,1,1
50,50,High,0,0,1,0,0,1,0,0,1,1,0
51,51,High,1,0,1,0,0,1,1,1,0,0,0
51,51,High,1,0,1,0,0,1,0,0,1,1,0
51,51,High,1,1,0,0,0,1,0,0,0,0,1
52,51,High,0,1,1,0,1,1,0,1,1,1,0
55,51,High,1,1,1,0,0,1,1,1,1,0,0
51,51,High,1,0,1,0,1,1,1,1,0,1,1
56,52,High,1,0,1,0,1,1,1,0,0,0,1
52,52,High,0,0,0,0,0,1,1,0,0,0,1
53,53,High,1,0,1,0,1,1,0,1,0,0,0
60,53,High,0,1,1,0,1,1,1,1,1,0,0
54,54,High,1,0,0,0,0,1,0,1,1,1,1
54,54,High,0,1,0,0,0,1,0,0,1,0,1
56,54,High,0,0,1,0,0,1,1,1,1,0,0
54,54,High,1,0,1,0,0,1,1,0,0,1,0
55,54,High,1,0,1,0,1,1,0,0,1,1,0
328,310,High,0,0,0,0,0,1,0,1,1,1,0
61,55,High,1,1,0,0,0,1,0,1,1,1,1
56,55,High,0,1,1,0,0,1,0,1,1,1,0
55,55,High,1,0,0,0,0,1,1,0,0,1,1
864,823,High,0,1,1,0,0,1,1,1,1,1,1
57,56,High,1,1,1,0,1,1,0,0,0,1,1
57,56,High,1,1,1,0,1,1,0,1,1,0,0
59,56,High,1,0,0,0,0,1,1,1,0,1,0
56,56,High,1,0,1,0,0,1,0,1,1,0,1
56,56,High,0,1,0,0,0,1,0,0,1,1,1
56,56,High,1,0,0,0,0,1,1,1,1,1,0
57,57,High,1,1,1,0,1,1,0,0,1,1,0
57,57,High,1,0,1,0,1,1,1,0,0,1,1
596,569,High,1,1,1,0,0,1,1,0,0,0,1
58,58,High,1,0,0,0,0,1,1,0,0,0,1
60,58,High,0,1,1,0,1,1,1,1,0,0,0
59,58,High,0,1,1,0,0,1,1,0,0,0,0
58,58,High,0,1,0,0,0,1,0,1,0,0,1
58,58,High,0,0,1,0,1,1,1,0,1,0,1
321,314,High,1,1,1,0,0,1,1,0,1,0,1
59,59,High,1,0,1,0,1,1,1,0,1,0,1
59,59,High,0,1,1,0,1,1,0,1,1,0,1
65,59,High,0,0,1,0,0,1,1,0,0,0,0
62,59,High,1,1,0,0,0,1,0,1,0,1,1
61,60,High,1,1,1,0,0,1,0,1,1,0,0
63,60,High,1,1,1,0,0,1,1,1,0,1,0
60,60,High,1,0,1,0,0,1,1,0,0,0,0
60,60,High,0,1,1,0,1,1,1,0,0,1,1
60,60,High,0,1,1,0,0,1,0,0,1,0,0
60,60,High,0,0,1,0,1,1,1,0,0,1,1
61,61,High,1,0,0,0,0,1,1,1,1,0,1
61,61,High,1,1,0,0,0,1,0,1,1,0,1
64,62,High,0,0,1,0,1,1,0,0,1,0,0
65,62,High,0,0,1,0,1,1,0,1,0,1,0
63,62,High,1,0,0,0,0,1,0,0,1,1,1
62,62,High,1,1,1,0,0,1,0,0,1,0,0
68,62,High,0,0,1,0,1,1,1,1,0,0,0
66,63,High,1,1,1,0,1,1,1,1,0,0,0
67,64,High,1,1,1,0,1,1,0,0,0,1,0
65,64,High,1,0,0,0,0,1,1,1,1,1,1
65,64,High,1,1,0,0,0,1,0,0,1,0,1
70,64,High,0,0,0,0,0,1,0,1,0,0,1
64,64,High,1,0,0,0,0,1,1,0,1,0,1
65,64,High,0,1,1,0,0,1,1,1,0,1,0
595,576,High,0,0,1,0,0,1,1,0,0,1,1
66,65,High,1,1,1,0,1,1,0,0,1,0,0
68,65,High,0,0,0,0,0,1,1,0,0,1,0
66,65,High,1,1,1,0,1,1,1,0,1,0,1
67,65,High,1,0,1,0,0,1,0,0,1,0,1
67,66,High,1,1,1,0,1,1,1,0,0,0,0
66,66,High,1,1,0,0,0,1,0,0,1,1,1
68,67,High,0,1,1,0,1,1,0,1,1,1,1
67,67,High,1,0,1,0,1,1,1,0,1,1,1
72,68,High,1,0,0,0,0,1,1,0,1,1,0
69,68,High,0,0,1,0,1,1,0,1,1,0,1
68,68,High,0,0,0,0,0,1,1,0,1,1,0
68,68,High,1,1,1,0,0,1,0,0,1,1,0
69,69,High,0,1,1,0,0,1,1,1,1,0,0
71,69,High,0,0,1,0,0,1,0,1,1,1,0
70,69,High,0,0,1,0,1,1,0,1,1,1,1
69,69,High,0,0,1,0,1,1,1,0,1,1,1
74,70,High,0,0,1,0,0,1,0,0,1,0,0
72,70,High,0,0,0,0,0,1,0,0,1,0,1
72,70,High,0,0,0,0,0,1,0,0,1,1,1
72,71,High,0,1,0,0,0,1,1,0,0,0,1
71,71,High,0,0,1,0,1,1,0,0,0,1,0
604,583,High,0,0,0,0,0,1,0,0,0,0,0
73,72,High,0,0,0,0,0,1,1,1,0,1,1
73,72,High,1,0,1,0,1,1,0,0,1,0,0
72,72,High,0,1,0,0,0,1,1,0,1,1,0
73,73,High,0,1,1,0,1,1,0,0,0,0,0
76,73,High,0,1,1,0,0,1,0,1,0,1,0
74,74,High,0,1,0,0,0,1,1,0,1,0,1
1200,1098,High,0,1,1,0,0,1,1,1,0,1,1
76,75,High,0,0,1,0,0,1,0,0,0,1,0
77,76,High,1,0,1,0,0,1,0,1,0,0,1
76,76,High,0,0,1,0,1,1,1,1,0,0,1
82,76,High,0,1,0,0,0,1,0,1,1,1,1
80,77,High,0,1,0,0,0,1,1,0,0,1,1
77,77,High,0,1,0,0,0,1,1,0,1,1,1
77,77,High,1,0,0,0,0,1,1,0,1,1,1
78,78,High,1,1,0,0,0,1,1,1,0,1,1
78,78,High,1,1,1,0,1,1,1,0,1,1,1
340,334,High,1,0,1,0,0,1,1,1,1,1,1
79,79,High,0,1,1,0,1,1,1,0,1,1,1
81,79,High,1,1,1,0,1,1,1,1,0,0,1
80,79,High,1,0,1,0,1,1,0,0,0,1,0
82,80,High,0,0,1,0,0,1,1,1,0,0,0
80,80,High,1,1,0,0,0,1,1,0,0,0,1
82,81,High,0,1,1,0,0,1,0,0,1,0,1
84,82,High,0,0,0,0,0,1,1,1,0,1,0
82,82,High,1,1,1,0,1,1,1,1,1,0,1
83,83,High,0,0,0,0,0,1,1,0,1,0,1
85,83,High,1,1,0,0,0,1,1,1,0,0,1
84,83,High,1,0,1,0,0,1,0,1,0,0,0
89,84,High,0,1,1,0,1,1,0,1,1,0,0
86,84,High,1,1,1,0,1,1,1,0,0,0,1
86,86,High,0,0,0,0,0,1,1,1,0,0,1
89,87,High,0,0,1,0,0,1,0,1,0,1,0
89,87,High,1,0,1,0,0,1,0,0,1,0,0
89,88,High,1,0,0,0,0,1,1,0,0,1,0
94,88,High,1,1,1,0,0,1,1,1,0,0,0
89,89,High,1,1,0,0,0,1,1,0,1,1,0
630,601,High,1,1,1,0,0,1,1,1,1,1,1
91,90,High,0,1,1,0,0,1,0,0,0,0,0
90,90,High,1,0,1,0,0,1,0,1,1,1,1
98,90,High,0,1,0,0,0,1,1,1,0,1,0
91,90,High,1,1,1,0,1,1,1,1,0,1,1
93,91,High,1,1,0,0,0,1,1,1,0,1,0
92,91,High,1,1,1,0,0,1,0,1,0,1,0
93,91,High,1,1,1,0,0,1,1,0,0,1,0
93,93,High,1,1,0,0,0,1,1,0,1,0,1
96,93,High,1,0,0,0,0,1,1,1,0,0,0
96,95,High,1,1,0,0,0,1,1,1,1,1,0
96,95,High,1,1,1,0,1,1,1,0,0,1,1
109,96,High,0,1,1,0,0,1,1,1,0,0,0
96,96,High,0,0,0,0,0,1,0,1,1,1,1
