cases,developers,a_age_group,message_length_avg_better,refactor_mle_avg_better,commit_hours_better,message_length_avg_same,commit_hours_same,owned_repository_avg_better,files_edited_avg_better,ccp_avg_better,same_date_duration_avg_avg_better,commit_period_avg_better,commit_days_avg_better
275,135,Old,0,0,1,0,0,1,1,0,1,0,1
6191,136,Old,0,1,0,0,0,1,1,1,1,1,0
733,138,Old,1,1,1,0,0,1,0,0,0,0,1
921,140,Old,0,1,1,0,0,1,0,0,0,1,1
274,141,Old,0,0,0,0,0,1,1,0,1,0,0
279,142,Old,0,0,1,0,0,1,0,0,0,1,1
3118,659,Old,0,0,0,0,0,1,0,1,0,0,0
1136,404,Old,0,0,1,0,0,1,1,0,1,1,1
1273,404,Old,1,0,0,0,0,1,0,1,0,0,0
460,149,Old,0,1,1,0,0,1,1,0,1,0,1
1504,405,Old,0,1,0,0,0,1,0,0,1,0,0
899,151,Old,0,0,0,0,0,1,1,1,0,0,0
545,154,Old,0,1,0,0,0,1,0,0,1,1,0
358,155,Old,0,0,1,0,0,1,1,0,0,0,1
3924,155,Old,1,1,1,0,0,1,0,1,1,1,1
613,157,Old,1,1,1,0,1,1,1,0,1,1,1
1238,414,Old,1,0,1,0,0,1,1,1,0,1,1
894,159,Old,1,1,1,0,0,1,0,0,1,1,1
5980,159,Old,1,1,0,0,0,1,1,1,0,0,0
543,159,Old,1,1,1,0,1,1,1,0,0,1,1
4672,672,Old,1,1,1,0,0,1,1,0,1,1,1
344,163,Old,0,0,0,0,0,1,0,0,0,1,0
2194,679,Old,1,0,1,0,0,1,1,0,0,1,1
5652,169,Old,1,1,1,0,0,1,1,1,1,0,1
3638,169,Old,0,1,1,0,0,1,0,1,1,1,1
5298,940,Old,1,1,1,0,1,1,1,1,1,1,1
562,173,Old,0,0,1,0,0,1,1,1,1,0,1
1385,433,Old,1,0,1,0,0,1,1,0,1,1,1
2677,433,Old,0,1,1,0,1,1,1,1,0,1,1
2269,433,Old,1,1,1,0,1,1,1,1,0,1,1
611,178,Old,0,0,1,0,0,1,0,1,1,1,1
993,436,Old,0,0,0,0,0,1,0,0,0,0,0
500,181,Old,1,0,0,0,0,1,0,1,0,1,0
1903,437,Old,0,1,1,0,0,1,1,0,1,1,1
1859,440,Old,1,1,1,1,1,1,1,1,0,1,1
451,187,Old,1,0,1,0,0,1,1,0,0,0,1
1279,189,Old,1,1,0,0,0,1,1,0,0,0,0
355,189,Old,1,0,1,0,0,1,0,0,0,1,1
10680,192,Old,1,1,0,0,0,1,1,1,1,0,0
6433,192,Old,0,1,0,0,0,1,1,1,0,0,0
749,193,Old,0,0,1,0,1,1,1,1,1,1,1
787,193,Old,0,0,1,0,0,1,1,1,0,0,1
394,193,Old,1,0,0,0,0,1,0,0,0,1,0
459,194,Old,0,0,0,0,0,1,0,0,1,1,0
689,194,Old,1,0,0,0,0,1,0,1,1,1,0
1057,196,Old,0,0,1,0,0,1,0,1,0,1,1
6376,199,Old,0,1,0,0,0,1,0,1,0,1,0
1921,200,Old,1,1,0,0,0,1,1,0,1,0,0
8380,202,Old,1,1,1,0,0,1,0,1,0,1,1
5373,970,Old,0,1,1,0,1,1,1,1,1,1,1
9772,463,Old,1,1,0,0,0,1,0,1,0,0,0
8761,208,Old,0,1,1,0,0,1,0,1,0,1,1
3591,209,Old,0,1,1,0,0,1,1,1,1,0,1
4905,978,Old,0,0,0,0,0,1,0,1,1,0,0
980,211,Old,0,1,1,0,0,1,1,0,0,0,1
507,215,Old,1,0,0,0,0,1,0,0,1,1,0
1132,472,Old,1,0,0,0,0,1,0,0,0,0,0
18920,731,Old,1,1,1,0,0,1,1,1,0,1,1
1128,222,Old,1,1,0,0,0,1,0,0,1,1,0
4028,222,Old,1,1,0,0,0,1,0,1,0,1,0
1357,482,Old,1,0,0,0,0,1,0,0,1,0,0
1572,227,Old,1,1,1,0,0,1,1,0,1,0,1
991,227,Old,1,1,0,0,0,1,0,0,0,1,0
1608,486,Old,0,0,1,0,0,1,1,0,0,1,1
1309,231,Old,0,0,0,0,0,1,1,1,1,0,0
6139,236,Old,1,1,0,0,0,1,0,1,1,1,0
15116,749,Old,0,1,0,0,0,1,0,1,1,0,0
11190,239,Old,0,1,0,0,0,1,1,1,1,0,0
1968,498,Old,1,0,0,0,0,1,0,1,1,0,0
2314,505,Old,1,1,0,0,0,1,0,0,0,0,0
1088,254,Old,0,0,0,0,0,1,0,1,0,1,0
9888,254,Old,1,1,1,0,0,1,1,1,0,0,1
2547,511,Old,1,1,0,0,0,1,0,0,1,0,0
1,1,Medium,0,0,0,0,0,0,0,1,0,1,1
1,1,Medium,1,0,1,0,0,0,0,0,0,0,1
1,1,Medium,1,0,0,0,0,0,1,0,0,0,1
1,1,Medium,0,0,1,0,0,0,0,0,0,1,1
1,1,Medium,0,0,0,0,0,0,0,1,0,1,0
2,1,Medium,1,0,0,0,0,0,1,0,1,0,1
2,1,Medium,0,0,1,0,0,0,0,1,0,1,1
1,1,Medium,1,1,0,1,0,1,1,0,1,1,1
1,1,Medium,1,1,1,0,1,0,1,1,0,0,0
1,1,Medium,1,0,1,0,0,0,1,0,1,1,1
2,1,Medium,1,1,1,0,0,0,1,0,0,1,0
1,1,Medium,0,1,1,0,0,0,1,0,0,0,1
1,1,Medium,0,0,1,0,0,0,0,1,0,0,1
1,1,Medium,1,1,0,0,0,0,0,0,1,1,1
1,1,Medium,1,1,1,0,1,0,1,0,0,0,0
1,1,Medium,0,1,1,0,0,0,0,1,1,0,0
1,1,Medium,0,1,0,0,0,0,1,1,0,1,0
1,1,Medium,1,1,1,0,1,0,0,0,0,0,1
1,1,Medium,0,0,0,0,0,0,0,0,1,0,1
1,1,Medium,0,0,0,0,0,0,0,0,1,1,1
1,1,Medium,1,1,1,0,0,0,1,0,1,0,0
1,1,Medium,1,0,1,0,0,0,0,0,1,1,1
2,1,Medium,0,1,1,0,1,0,1,1,0,1,1
1,1,Medium,1,1,1,0,0,0,0,0,1,1,0
1,1,Medium,0,1,1,0,0,0,1,0,0,0,0
1,1,Medium,0,1,1,0,1,0,1,0,0,0,1
1,1,Medium,1,1,1,0,0,0,0,0,1,0,1
1,1,Medium,1,1,1,0,1,0,0,1,1,0,0
1,1,Medium,0,0,0,0,0,0,1,1,0,1,0
1,1,Medium,1,0,1,0,0,0,0,1,0,1,1
1,1,Medium,0,0,1,0,0,0,0,0,0,0,1
1,1,Medium,0,0,1,0,0,0,1,0,0,0,1
1,1,Medium,0,1,0,0,0,0,1,1,0,1,1
1,1,Medium,1,0,0,0,0,0,1,1,0,1,0
1,1,Medium,1,1,1,0,1,0,1,1,1,0,1
1,1,Medium,1,0,0,0,0,0,0,0,0,1,1
6,1,Medium,1,1,1,0,0,0,0,1,0,1,1
1,1,Medium,0,0,1,0,0,0,0,0,0,0,0
1,1,Medium,1,1,1,0,1,0,0,1,1,0,1
1,1,Medium,1,1,0,0,0,0,0,1,0,0,1
1,1,Medium,1,0,1,0,0,0,1,0,1,0,1
1,1,Medium,0,1,1,0,1,0,1,0,0,1,0
2,1,Medium,0,0,1,0,0,0,1,0,0,1,1
1,1,Medium,0,1,0,0,0,0,1,0,1,1,1
2,1,Medium,0,1,1,0,0,0,0,0,0,1,1
1,1,Medium,1,1,0,1,0,1,0,0,0,1,0
1,1,Medium,1,1,0,0,0,0,1,1,0,0,0
1,1,Medium,0,0,1,0,0,0,1,0,1,0,0
1,1,Medium,0,0,0,0,0,0,0,1,1,0,1
1,1,Medium,1,1,0,0,0,0,1,1,1,1,0
1,1,Medium,0,1,0,0,0,0,0,0,1,1,0
1,1,Medium,0,0,0,0,0,0,1,1,1,0,1
1,1,Medium,0,1,0,0,0,0,1,0,0,0,1
1,1,Medium,1,0,1,0,1,0,1,0,0,0,1
1,1,Medium,0,0,1,0,0,0,0,1,1,0,1
1,1,Medium,1,1,1,0,1,0,0,0,1,1,0
1,1,Medium,0,0,0,0,0,0,1,0,1,1,1
1,1,Medium,0,1,1,0,1,0,1,1,0,0,0
1,1,Medium,1,0,1,0,0,0,1,1,1,0,1
1,1,Medium,1,1,0,0,0,0,1,0,0,0,1
1,1,Medium,0,0,1,0,0,0,0,1,0,1,0
3,1,Medium,1,1,1,0,0,0,0,1,0,1,0
1,1,Medium,1,0,1,0,0,0,0,0,1,1,0
1,1,Medium,0,1,0,0,0,0,1,1,1,1,0
1,1,Medium,0,1,1,0,0,0,0,0,0,0,1
1,1,Medium,0,0,0,0,0,0,1,0,0,0,0
1,1,Medium,1,1,0,0,0,0,1,1,1,1,1
1,1,Medium,1,1,1,1,1,1,1,0,0,0,1
1,1,Medium,0,1,1,0,0,0,0,1,0,1,1
1,1,Medium,1,1,0,0,0,0,1,0,1,0,1
1,1,Medium,0,1,0,0,0,0,0,1,0,1,0
1,1,Medium,1,1,1,1,1,1,1,1,1,0,0
1,1,Medium,0,0,1,0,0,0,1,1,1,0,1
1,1,Medium,1,1,1,0,0,0,0,1,1,1,1
1,1,Medium,1,0,1,0,0,0,0,1,0,0,0
1,1,Medium,0,0,1,0,1,0,1,0,0,1,0
1,1,Medium,1,0,0,0,0,0,1,1,0,0,0
2,1,Medium,1,0,1,0,0,0,0,1,0,1,0
1,1,Medium,1,1,1,1,0,1,0,1,1,1,0
1,1,Medium,0,1,0,0,0,0,1,0,1,1,0
1,1,Medium,1,0,1,1,0,1,1,1,1,0,1
1,1,Medium,1,0,1,0,1,0,0,0,1,1,0
1,1,Medium,1,1,1,0,0,0,0,0,0,1,0
1,1,Medium,0,0,0,0,0,0,0,0,1,1,0
1,1,Medium,0,1,1,0,1,0,0,0,0,1,0
1,1,Medium,0,0,1,0,0,0,1,0,0,1,0
1,1,Medium,1,1,1,0,0,0,1,1,1,0,0
1,1,Medium,0,0,1,0,0,0,0,0,1,0,1
1,1,Medium,1,0,0,0,0,0,0,1,1,1,0
1,1,Medium,0,1,1,0,0,0,1,0,1,0,1
1,1,Medium,1,0,1,0,0,0,1,0,0,1,1
1,1,Medium,1,1,1,0,0,0,0,0,0,0,0
1,1,Medium,1,0,1,0,1,0,1,0,1,1,1
1,1,Medium,1,0,1,0,0,0,0,0,0,0,0
1,1,Medium,1,1,1,0,0,0,0,1,0,0,1
1,1,Medium,1,1,1,0,1,0,0,0,0,1,1
1,1,Medium,1,0,1,0,0,0,1,1,1,1,1
2,1,Medium,1,1,1,0,0,0,1,0,0,0,0
1,1,Medium,1,1,1,1,0,1,1,0,0,1,1
2,1,Medium,1,1,0,0,0,0,0,0,0,1,0
3,1,Medium,1,0,1,0,1,0,1,1,1,1,1
1,1,Medium,1,0,0,0,0,0,0,1,1,1,1
1,1,Medium,1,1,1,0,1,0,1,0,1,1,1
1,1,Medium,1,1,1,0,1,0,1,1,0,0,1
2,1,Medium,1,1,1,0,0,0,0,0,0,0,1
2,1,Medium,1,1,0,0,0,0,0,0,1,0,1
2,1,Medium,1,1,0,0,0,0,1,0,0,1,0
2,1,Medium,0,1,0,0,0,0,1,0,1,0,0
1,1,Medium,0,1,1,0,0,0,0,1,1,0,1
1,1,Medium,1,1,1,0,1,0,0,0,1,0,0
1,1,Medium,1,1,0,0,0,0,0,0,0,0,1
1,1,Medium,1,0,1,0,0,0,1,0,0,0,0
1,1,Medium,1,1,1,0,1,0,0,0,1,1,1
1,1,Medium,1,0,1,0,1,0,0,0,0,1,0
1,1,Medium,0,0,1,0,1,0,1,0,1,0,0
2,2,Medium,0,1,1,0,1,0,1,0,1,1,1
2,2,Medium,0,0,1,0,0,0,1,0,1,1,1
2,2,Medium,1,0,0,0,0,0,1,1,1,0,0
2,2,Medium,1,0,0,0,0,0,1,0,0,0,0
2,2,Medium,0,0,1,0,0,0,1,1,1,1,1
2,2,Medium,1,1,0,0,0,0,0,1,0,1,0
3,2,Medium,0,1,0,0,0,0,1,0,0,0,0
3,2,Medium,1,1,0,0,0,0,0,1,1,0,0
2,2,Medium,0,1,1,0,0,0,1,0,0,1,1
4,2,Medium,1,1,0,0,0,0,1,1,1,0,0
2,2,Medium,1,1,0,0,0,0,1,1,1,0,1
2,2,Medium,1,1,0,1,0,1,0,1,1,0,1
2,2,Medium,0,0,1,0,1,0,0,1,1,0,0
2,2,Medium,1,1,1,0,1,0,0,0,0,0,0
3,2,Medium,1,1,1,1,1,1,0,1,1,0,1
2,2,Medium,0,1,0,0,0,0,1,1,1,0,0
2,2,Medium,1,1,1,0,0,0,1,1,0,1,0
3,2,Medium,0,1,1,0,0,0,1,0,1,1,1
2,2,Medium,1,0,1,0,0,0,0,0,0,1,1
2,2,Medium,1,1,1,0,0,0,1,1,1,1,1
2,2,Medium,1,0,0,0,0,0,0,1,0,1,0
4,2,Medium,1,0,1,0,1,0,0,1,0,0,0
3,2,Medium,1,1,0,0,0,0,1,0,1,1,0
2,2,Medium,1,1,0,0,0,0,0,1,1,1,0
4,2,Medium,0,0,1,0,1,0,0,0,0,0,0
2,2,Medium,1,1,1,0,1,0,0,1,0,1,0
2,2,Medium,0,0,0,0,0,0,1,1,1,0,0
3,2,Medium,0,0,1,0,1,0,0,1,0,1,0
2,2,Medium,1,1,1,1,1,0,1,1,0,1,1
3,3,Medium,1,1,1,1,1,1,0,1,1,0,0
3,3,Medium,0,0,0,0,0,0,0,1,1,1,0
3,3,Medium,0,0,0,0,0,0,0,0,0,0,0
3,3,Medium,0,1,1,0,0,0,1,1,0,1,1
6,3,Medium,1,1,1,0,0,0,0,0,1,1,1
3,3,Medium,0,1,0,0,0,0,1,1,0,0,0
3,3,Medium,1,0,0,0,0,0,0,0,1,0,0
4,3,Medium,1,1,0,0,0,0,0,1,1,1,1
9,3,Medium,1,0,0,0,0,0,0,1,0,0,0
5,3,Medium,0,1,0,0,0,0,0,0,1,0,0
3,3,Medium,1,1,1,0,1,0,1,0,1,0,1
4,3,Medium,0,1,1,0,0,0,1,1,1,1,1
3,3,Medium,1,0,0,0,0,0,0,0,1,1,0
6,4,Medium,1,1,1,0,0,0,0,0,0,1,1
8,4,Medium,1,1,1,1,1,1,1,1,1,0,1
5,4,Medium,1,1,1,0,0,0,1,0,1,1,1
4,4,Medium,1,0,0,0,0,0,0,0,0,1,0
4,4,Medium,1,1,0,0,0,0,0,0,1,1,0
9,4,Medium,1,1,0,1,0,1,1,1,1,0,1
4,4,Medium,1,0,1,0,0,0,1,0,0,0,1
4,4,Medium,0,1,1,0,0,0,1,1,0,0,1
4,4,Medium,1,1,1,1,1,1,0,1,1,1,0
7,4,Medium,1,0,0,0,0,0,0,0,0,0,0
4,4,Medium,0,1,1,0,0,0,1,1,1,0,1
5,4,Medium,1,1,1,1,0,1,0,1,1,0,1
4,4,Medium,0,1,0,0,0,0,0,1,1,1,0
5,4,Medium,0,1,0,0,0,0,0,0,0,0,0
1186,516,Medium,1,0,0,0,0,1,0,0,1,0,0
6,5,Medium,1,1,0,0,0,0,1,0,0,0,0
7,5,Medium,1,1,0,0,0,0,1,0,1,0,0
5,5,Medium,0,1,0,0,0,0,0,1,0,0,0
21,5,Medium,1,1,1,1,0,1,0,1,0,1,0
7,5,Medium,1,1,1,1,1,0,1,1,1,1,1
10,5,Medium,1,1,1,1,1,1,1,1,1,1,0
6,5,Medium,1,1,1,1,0,1,1,1,1,0,0
7,5,Medium,1,1,1,0,0,0,1,1,0,1,1
10,5,Medium,1,1,1,1,0,1,1,1,1,1,0
5,5,Medium,1,1,1,0,0,0,1,0,0,0,1
6,6,Medium,0,0,0,0,0,0,0,0,1,0,0
8,6,Medium,1,1,0,1,0,1,0,1,1,1,1
20,6,Medium,1,1,0,1,0,1,0,1,1,1,0
12,6,Medium,1,1,1,1,0,1,1,1,1,0,1
9,6,Medium,1,1,0,0,0,0,0,1,0,0,0
8,6,Medium,1,1,1,1,1,1,0,1,0,0,1
8,7,Medium,1,1,1,0,0,0,1,1,0,0,1
10,7,Medium,0,0,0,0,0,0,0,1,0,0,0
14,7,Medium,1,1,0,0,0,0,0,0,0,0,0
7,7,Medium,1,1,1,0,1,0,1,1,0,1,1
34434,519,Medium,1,1,0,0,0,1,0,1,0,0,0
13,8,Medium,1,1,0,0,0,0,0,0,1,0,0
10,8,Medium,1,0,0,0,0,0,0,1,1,0,0
25,8,Medium,1,1,1,1,0,1,0,1,0,0,1
21,8,Medium,1,1,0,1,0,1,0,1,0,0,1
23,9,Medium,1,1,0,1,0,1,1,1,0,0,1
19,9,Medium,1,1,1,0,1,0,1,1,1,1,1
12,9,Medium,0,1,0,0,0,0,0,1,1,0,0
28,9,Medium,1,1,1,1,1,1,0,1,0,1,0
24,9,Medium,1,1,0,1,0,1,0,1,0,1,1
12,9,Medium,0,1,1,0,1,0,1,1,1,1,1
31,10,Medium,1,1,1,1,1,1,0,1,0,0,0
40,10,Medium,1,1,1,1,1,1,1,1,0,0,0
19,10,Medium,1,1,1,1,0,1,0,1,0,0,0
23,10,Medium,1,1,1,1,0,1,0,1,1,1,1
80,11,Medium,1,1,1,1,0,1,0,1,0,1,1
44,11,Medium,1,1,1,1,1,1,0,1,0,1,1
16,11,Medium,0,0,0,0,0,0,0,1,1,0,0
30,11,Medium,1,1,1,1,0,1,1,1,0,0,0
80,12,Medium,1,1,0,1,0,1,0,1,0,1,0
51,12,Medium,1,1,0,1,0,1,1,1,1,1,0
18,12,Medium,1,1,1,0,0,0,1,0,0,1,1
33,13,Medium,1,1,1,1,1,1,1,1,0,1,0
38,13,Medium,1,1,0,1,0,1,1,1,1,1,1
29,14,Medium,1,1,1,1,1,1,1,1,0,0,1
40,14,Medium,1,1,0,1,0,1,0,1,1,0,0
6391,270,Medium,1,1,0,0,0,1,1,0,0,0,0
84,15,Medium,1,1,0,1,0,1,1,1,1,0,0
26712,271,Medium,0,1,0,0,0,1,0,1,0,1,0
35,17,Medium,1,1,1,1,0,1,1,1,0,1,0
89,17,Medium,1,1,1,1,0,1,1,1,0,0,1
141,17,Medium,1,1,0,1,0,1,1,1,0,0,0
3096,273,Medium,1,1,0,0,0,1,0,0,1,1,0
36,18,Medium,1,1,1,1,1,1,0,1,1,1,1
33795,274,Medium,1,1,1,0,0,1,0,1,0,1,1
18583,274,Medium,0,1,1,0,0,1,1,1,1,0,1
45,19,Medium,1,1,0,1,0,1,1,1,0,1,1
70,19,Medium,1,1,0,1,0,1,1,1,0,1,0
254,20,Medium,1,1,0,1,0,1,0,1,0,0,0
37333,276,Medium,0,1,1,0,0,1,0,1,0,1,1
33056,276,Medium,0,1,0,0,0,1,1,1,0,0,0
27,22,Medium,0,0,1,0,1,1,1,0,1,1,0
197,23,Medium,1,0,1,0,0,1,1,1,1,0,0
510,279,Medium,0,0,0,0,0,1,0,0,1,1,0
51,24,Medium,0,0,0,0,0,1,0,0,0,0,1
17609,280,Medium,1,1,0,0,0,1,0,1,0,1,0
52,25,Medium,0,0,1,0,0,1,1,0,1,1,0
89,26,Medium,1,0,1,0,1,1,1,1,1,1,0
7786,282,Medium,1,1,1,0,0,1,1,0,1,0,1
143,27,Medium,0,1,1,0,1,1,0,0,0,0,1
41,27,Medium,0,0,1,0,0,1,1,0,1,0,0
10809,1307,Medium,0,0,0,0,0,1,0,1,1,0,0
42,28,Medium,1,0,1,0,1,1,1,0,1,0,0
103,28,Medium,1,0,1,0,1,1,1,1,1,0,0
130,28,Medium,1,1,1,1,0,1,1,1,1,1,1
65,29,Medium,1,0,1,0,0,1,1,0,1,1,0
39,31,Medium,0,0,1,0,1,1,1,0,1,0,0
102,32,Medium,1,0,1,0,1,1,1,1,0,1,0
45,32,Medium,1,0,0,0,0,1,1,0,0,0,1
56,32,Medium,1,0,1,0,1,1,0,0,1,0,1
37,33,Medium,1,0,1,0,1,1,1,0,1,1,0
4715,289,Medium,0,1,1,0,0,1,1,0,0,0,1
45,34,Medium,0,0,1,0,1,1,1,0,0,0,1
47,34,Medium,0,0,0,0,0,1,1,0,0,0,1
155,34,Medium,0,0,1,0,1,1,0,1,0,0,1
62,34,Medium,1,0,1,0,0,1,1,0,1,0,0
47,34,Medium,0,0,1,0,1,1,0,0,0,0,1
66,34,Medium,1,0,1,0,1,1,0,1,0,0,1
119,34,Medium,0,1,1,0,1,1,0,0,1,0,1
424,35,Medium,1,1,1,1,0,1,1,1,0,1,1
89,36,Medium,0,0,0,0,0,1,0,0,0,1,1
77,36,Medium,1,0,1,0,1,1,0,1,1,0,1
53,36,Medium,1,0,1,0,0,1,0,0,1,0,0
67,36,Medium,0,0,1,0,1,1,0,0,0,1,1
46,37,Medium,1,0,1,0,1,1,0,0,0,1,1
55,37,Medium,1,0,0,0,0,1,0,0,0,0,1
44,38,Medium,1,0,1,0,1,1,0,0,1,1,0
221,38,Medium,1,0,0,0,0,1,0,1,0,1,1
52,38,Medium,0,0,1,0,1,1,0,0,1,0,1
586,39,Medium,0,1,0,0,0,1,0,0,0,1,1
42,39,Medium,1,0,1,0,1,1,0,0,0,0,1
49,40,Medium,1,0,1,0,0,1,0,0,1,1,0
62,40,Medium,1,0,1,0,1,1,1,1,0,0,1
297,40,Medium,1,0,1,0,0,1,1,1,1,1,0
50,40,Medium,0,0,1,0,1,1,1,0,0,1,0
158,40,Medium,1,0,0,0,0,1,0,1,0,0,1
2685,552,Medium,0,0,1,0,0,1,1,1,1,1,1
115,41,Medium,1,0,1,0,1,1,0,1,0,1,1
53,41,Medium,1,0,1,0,1,1,0,0,1,1,1
179,42,Medium,1,0,1,0,0,1,0,1,1,0,0
60,42,Medium,0,0,1,0,1,1,1,0,0,0,0
76,42,Medium,1,0,0,0,0,1,0,0,1,0,1
28826,298,Medium,1,1,0,0,0,1,0,1,1,1,0
52,43,Medium,1,0,1,0,1,1,1,0,0,0,1
87,43,Medium,1,0,0,0,0,1,1,1,0,0,1
94,43,Medium,0,0,1,0,0,1,1,0,0,0,0
203,43,Medium,0,1,1,0,1,1,1,0,1,1,0
146,43,Medium,0,0,1,0,1,1,1,1,1,1,0
732,43,Medium,0,1,1,0,0,1,1,0,1,0,0
35312,299,Medium,0,1,0,0,0,1,0,1,1,1,0
7212,811,Medium,0,0,0,0,0,1,0,1,0,0,0
328,44,Medium,0,1,0,0,0,1,0,0,0,0,1
349,44,Medium,0,1,1,0,1,1,0,0,0,1,1
71,44,Medium,1,0,1,0,1,1,1,1,1,0,1
357,44,Medium,0,0,1,0,0,1,1,1,1,0,0
2503,302,Medium,1,1,0,0,0,1,0,0,0,1,0
366,47,Medium,0,1,1,0,1,1,1,0,1,0,0
53,47,Medium,1,0,1,0,1,1,1,0,0,0,0
59,48,Medium,1,0,1,0,1,1,1,0,0,1,0
79,48,Medium,1,0,0,0,0,1,0,0,0,1,1
127,48,Medium,1,0,1,0,1,1,1,1,0,0,0
222,49,Medium,1,1,1,0,1,1,0,0,0,0,1
299,49,Medium,0,1,1,0,0,1,0,0,1,1,0
69,49,Medium,1,0,1,0,1,1,1,0,1,0,1
347,49,Medium,0,1,1,0,0,1,0,0,1,0,0
254,50,Medium,1,1,1,0,1,1,0,0,1,0,1
122,50,Medium,0,0,1,0,1,1,1,1,0,0,1
920,51,Medium,1,1,1,0,1,1,1,0,1,0,0
78,51,Medium,0,0,1,0,0,1,0,0,1,1,0
252,51,Medium,0,1,1,0,1,1,0,0,1,1,1
1898,51,Medium,1,1,1,0,1,1,0,1,0,0,1
547,51,Medium,0,1,1,0,0,1,1,0,1,1,0
529,52,Medium,0,0,0,0,0,1,0,1,0,0,1
377,52,Medium,1,0,1,0,0,1,1,1,0,0,0
159,52,Medium,0,1,1,0,1,1,0,0,1,1,0
252,52,Medium,1,0,1,0,0,1,0,1,1,1,0
3595,308,Medium,0,0,0,0,0,1,0,1,0,1,0
170,53,Medium,0,0,1,0,1,1,1,1,1,0,0
387,53,Medium,0,0,1,0,0,1,1,1,1,1,0
70,53,Medium,1,0,1,0,1,1,0,0,1,0,0
103,55,Medium,1,0,1,0,0,1,1,0,0,0,0
68,55,Medium,0,0,1,0,1,1,1,0,1,0,1
147,55,Medium,0,0,1,0,1,1,1,1,0,1,0
1490,55,Medium,1,1,1,0,0,1,1,0,1,1,0
157,55,Medium,1,0,1,0,1,1,0,1,1,1,0
70,55,Medium,0,0,1,0,1,1,0,0,1,1,1
464,55,Medium,1,1,1,0,0,1,0,0,1,1,0
106,56,Medium,0,0,1,0,0,1,0,0,1,0,0
7092,568,Medium,1,1,0,0,0,1,0,0,1,0,0
474,57,Medium,1,1,1,0,1,1,1,0,1,1,0
84,57,Medium,0,0,0,0,0,1,0,0,1,0,1
147,57,Medium,1,0,1,0,1,1,0,1,1,1,1
327,57,Medium,0,1,1,0,1,1,1,0,0,1,0
229,57,Medium,1,0,0,0,0,1,0,1,1,0,1
197,57,Medium,1,0,0,0,0,1,1,1,0,1,1
90,57,Medium,1,0,0,0,0,1,0,0,1,1,1
307,57,Medium,0,0,1,0,1,1,0,1,0,1,1
12691,58,Medium,1,1,1,0,0,1,1,1,1,0,0
2289,314,Medium,0,0,0,0,0,1,1,1,1,0,0
107,59,Medium,0,0,0,0,0,1,1,0,0,1,1
177,59,Medium,0,0,1,0,1,1,1,1,0,0,0
655,59,Medium,1,0,1,0,0,1,1,1,0,1,0
94,60,Medium,0,0,1,0,1,1,0,0,0,1,0
91,60,Medium,0,0,1,0,1,1,1,0,0,1,1
4492,572,Medium,0,0,1,0,0,1,1,1,0,1,1
4551,572,Medium,1,1,0,0,0,1,0,0,0,0,0
101,61,Medium,0,0,1,0,0,1,1,0,0,1,0
1880,61,Medium,0,1,1,0,1,1,0,1,0,0,1
272,62,Medium,1,1,1,0,1,1,0,0,1,1,0
353,62,Medium,0,1,1,0,1,1,1,0,0,0,1
933,62,Medium,1,1,0,0,0,1,0,0,0,1,1
72,62,Medium,0,0,1,0,1,1,0,0,1,1,0
1736,63,Medium,1,1,1,0,1,1,0,1,1,0,1
158,63,Medium,1,0,1,0,1,1,0,1,1,0,0
492,319,Medium,1,1,1,1,1,1,1,1,0,1,1
73604,831,Medium,0,1,0,0,0,1,0,1,1,0,0
176,64,Medium,1,0,1,0,0,1,0,1,1,0,1
153,65,Medium,1,0,1,0,0,1,1,0,0,1,0
188,65,Medium,0,0,1,0,0,1,0,0,0,0,0
226,65,Medium,0,0,0,0,0,1,1,1,0,0,1
415,66,Medium,0,1,0,0,0,1,0,0,1,0,1
7371,66,Medium,1,1,0,0,0,1,0,1,0,0,1
89,66,Medium,1,0,1,0,1,1,0,0,0,1,0
201,66,Medium,1,0,1,0,1,1,0,1,0,1,0
674,66,Medium,0,0,1,0,0,1,1,1,0,1,0
454,66,Medium,0,1,1,0,1,1,1,0,1,0,1
246,66,Medium,1,0,0,0,0,1,1,1,1,0,1
990,67,Medium,0,1,0,0,0,1,1,0,0,1,1
11715,67,Medium,0,1,1,0,0,1,1,1,1,0,0
2384,67,Medium,1,1,1,0,0,1,1,0,1,0,0
1043,68,Medium,1,1,0,0,0,1,0,0,1,0,1
115,68,Medium,1,0,0,0,0,1,1,0,1,0,1
574,68,Medium,1,1,0,0,0,1,0,0,0,0,1
696,68,Medium,0,1,0,0,0,1,1,0,0,0,1
207,68,Medium,0,0,1,0,1,1,0,1,1,0,1
423,69,Medium,1,0,0,0,0,1,0,1,1,1,1
403,69,Medium,0,1,1,0,1,1,1,0,0,0,0
255,69,Medium,0,1,1,0,1,1,0,0,1,0,0
163,69,Medium,0,0,1,0,0,1,0,0,1,0,1
2465,69,Medium,1,1,1,0,1,1,1,1,1,1,0
58758,581,Medium,1,1,0,0,0,1,0,1,1,0,0
8474,70,Medium,1,1,1,0,0,1,1,1,1,1,0
4388,71,Medium,1,1,1,0,1,1,1,1,1,0,0
223,71,Medium,0,0,1,0,0,1,0,0,0,1,0
105,71,Medium,0,0,0,0,0,1,1,0,1,0,1
672,71,Medium,0,0,1,0,0,1,1,1,0,0,0
596,71,Medium,0,1,0,0,0,1,0,0,1,1,1
